date,country,value
2020-02-11,Martinique,0
2020-02-11,Mauritania,0
2020-02-11,Mauritius,0
2020-02-11,Mexico,0
2020-02-11,Moldova,0
2020-02-11,Monaco,0
2020-02-11,Mongolia,0
2020-02-11,Montenegro,0
2020-02-11,Morocco,0
2020-02-11,Namibia,0
2020-02-11,Nepal,1
2020-02-11,Netherlands,0
2020-02-11,New Zealand,0
2020-02-11,Nigeria,0
2020-02-11,North Macedonia,0
2020-02-11,Norway,0
2020-02-11,Oman,0
2020-02-11,Pakistan,0
2020-02-11,Panama,0
2020-02-11,Paraguay,0
2020-02-11,Peru,0
2020-02-11,Philippines,3
2020-02-11,Poland,0
2020-02-11,Portugal,0
2020-02-11,Qatar,0
2020-02-11,Romania,0
2020-02-11,Russia,2
2020-02-11,Rwanda,0
2020-02-11,Saint Lucia,0
2020-02-11,Saint Vincent and the Grenadines,0
2020-02-11,San Marino,0
2020-02-11,Saudi Arabia,0
2020-02-11,Senegal,0
2020-02-11,Serbia,0
2020-02-11,Seychelles,0
2020-02-11,Singapore,47
2020-02-11,Slovakia,0
2020-02-11,Slovenia,0
2020-02-11,Somalia,0
2020-02-11,South Africa,0
2020-02-11,Spain,2
2020-02-11,Sri Lanka,1
2020-02-11,Sudan,0
2020-02-11,Suriname,0
2020-02-11,Sweden,1
2020-02-11,Switzerland,0
2020-02-11,Taiwan*,18
2020-02-11,Tanzania,0
2020-02-11,Thailand,33
2020-02-11,The Bahamas,0
2020-02-11,Togo,0
2020-02-11,Trinidad and Tobago,0
2020-02-11,Tunisia,0
2020-02-11,Turkey,0
2020-02-11,US,12
2020-02-11,Ukraine,0
2020-02-11,United Arab Emirates,8
2020-02-11,United Kingdom,8
2020-02-11,Uruguay,0
2020-02-11,Uzbekistan,0
2020-02-11,Venezuela,0
2020-02-11,Vietnam,15
2020-02-11,Zambia,0
2020-02-12,Afghanistan,0
2020-02-12,Albania,0
2020-02-12,Algeria,0
2020-02-12,Andorra,0
2020-02-12,Antigua and Barbuda,0
2020-02-12,Argentina,0
2020-02-12,Armenia,0
2020-02-12,Australia,15
2020-02-12,Austria,0
2020-02-12,Azerbaijan,0
2020-02-12,Bahrain,0
2020-02-12,Bangladesh,0
2020-02-12,Barbados,0
2020-02-12,Belarus,0
2020-02-12,Belgium,1
2020-02-12,Benin,0
2020-02-12,Bhutan,0
2020-02-12,Bolivia,0
2020-02-12,Bosnia and Herzegovina,0
2020-02-12,Brazil,0
2020-02-12,Brunei,0
2020-02-12,Bulgaria,0
2020-02-12,Burkina Faso,0
2020-02-12,Cambodia,1
2020-02-12,Cameroon,0
2020-02-12,Canada,7
2020-02-12,Central African Republic,0
2020-02-12,Chile,0
2020-02-12,China,44759
2020-02-12,Colombia,0
2020-02-12,Congo (Brazzaville),0
2020-02-12,Congo (Kinshasa),0
2020-02-12,Costa Rica,0
2020-02-12,Cote d'Ivoire,0
2020-02-12,Croatia,0
2020-02-12,Cruise Ship,175
2020-02-12,Cuba,0
2020-02-12,Cyprus,0
2020-02-12,Czechia,0
2020-02-12,Denmark,0
2020-02-12,Djibouti,0
2020-02-12,Dominican Republic,0
2020-02-12,Ecuador,0
2020-02-12,Egypt,0
2020-02-12,Equatorial Guinea,0
2020-02-12,Estonia,0
2020-02-12,Eswatini,0
2020-02-12,Ethiopia,0
2020-02-12,Finland,1
2020-02-12,France,11
2020-02-12,Gabon,0
2020-02-12,"Gambia, The",0
2020-02-12,Georgia,0
2020-02-12,Germany,16
2020-02-12,Ghana,0
2020-02-12,Greece,0
2020-02-12,Greenland,0
2020-02-12,Guatemala,0
2020-02-12,Guinea,0
2020-02-12,Guyana,0
2020-02-12,Holy See,0
2020-02-12,Honduras,0
2020-02-12,Hungary,0
2020-02-12,Iceland,0
2020-02-12,India,3
2020-02-12,Indonesia,0
2020-02-12,Iran,0
2020-02-12,Iraq,0
2020-02-12,Ireland,0
2020-02-12,Israel,0
2020-02-12,Italy,3
2020-02-12,Jamaica,0
2020-02-12,Japan,28
2020-02-12,Jordan,0
2020-02-12,Kazakhstan,0
2020-02-12,Kenya,0
2020-02-12,"Korea, South",28
2020-02-12,Kosovo,0
2020-02-12,Kuwait,0
2020-02-12,Kyrgyzstan,0
2020-02-12,Latvia,0
2020-02-12,Lebanon,0
2020-02-12,Liberia,0
2020-02-12,Liechtenstein,0
2020-02-12,Lithuania,0
2020-02-12,Luxembourg,0
2020-02-12,Malaysia,18
2020-02-12,Maldives,0
2020-02-12,Malta,0
2020-02-12,Martinique,0
2020-02-12,Mauritania,0
2020-02-12,Mauritius,0
2020-02-12,Mexico,0
2020-02-12,Moldova,0
2020-02-12,Monaco,0
2020-02-12,Mongolia,0
2020-02-12,Montenegro,0
2020-02-12,Morocco,0
2020-02-12,Namibia,0
2020-02-12,Nepal,1
2020-02-12,Netherlands,0
2020-02-12,New Zealand,0
2020-02-12,Nigeria,0
2020-02-12,North Macedonia,0
2020-02-12,Norway,0
2020-02-12,Oman,0
2020-02-12,Pakistan,0
2020-02-12,Panama,0
2020-02-12,Paraguay,0
2020-02-12,Peru,0
2020-02-12,Philippines,3
2020-02-12,Poland,0
2020-02-12,Portugal,0
2020-02-12,Qatar,0
2020-02-12,Romania,0
2020-02-12,Russia,2
2020-02-12,Rwanda,0
2020-02-12,Saint Lucia,0
2020-02-12,Saint Vincent and the Grenadines,0
2020-02-12,San Marino,0
2020-02-12,Saudi Arabia,0
2020-02-12,Senegal,0
2020-02-12,Serbia,0
2020-02-12,Seychelles,0
2020-02-12,Singapore,50
2020-02-12,Slovakia,0
2020-02-12,Slovenia,0
2020-02-12,Somalia,0
2020-02-12,South Africa,0
2020-02-12,Spain,2
2020-02-12,Sri Lanka,1
2020-02-12,Sudan,0
2020-02-12,Suriname,0
2020-02-12,Sweden,1
2020-02-12,Switzerland,0
2020-02-12,Taiwan*,18
2020-02-12,Tanzania,0
2020-02-12,Thailand,33
2020-02-12,The Bahamas,0
2020-02-12,Togo,0
2020-02-12,Trinidad and Tobago,0
2020-02-12,Tunisia,0
2020-02-12,Turkey,0
2020-02-12,US,12
2020-02-12,Ukraine,0
2020-02-12,United Arab Emirates,8
2020-02-12,United Kingdom,9
2020-02-12,Uruguay,0
2020-02-12,Uzbekistan,0
2020-02-12,Venezuela,0
2020-02-12,Vietnam,15
2020-02-12,Zambia,0
2020-02-13,Afghanistan,0
2020-02-13,Albania,0
2020-02-13,Algeria,0
2020-02-13,Andorra,0
2020-02-13,Antigua and Barbuda,0
2020-02-13,Argentina,0
2020-02-13,Armenia,0
2020-02-13,Australia,15
2020-02-13,Austria,0
2020-02-13,Azerbaijan,0
2020-02-13,Bahrain,0
2020-02-13,Bangladesh,0
2020-02-13,Barbados,0
2020-02-13,Belarus,0
2020-02-13,Belgium,1
2020-02-13,Benin,0
2020-02-13,Bhutan,0
2020-02-13,Bolivia,0
2020-02-13,Bosnia and Herzegovina,0
2020-02-13,Brazil,0
2020-02-13,Brunei,0
2020-02-13,Bulgaria,0
2020-02-13,Burkina Faso,0
2020-02-13,Cambodia,1
2020-02-13,Cameroon,0
2020-02-13,Canada,7
2020-02-13,Central African Republic,0
2020-02-13,Chile,0
2020-02-13,China,59895
2020-02-13,Colombia,0
2020-02-13,Congo (Brazzaville),0
2020-02-13,Congo (Kinshasa),0
2020-02-13,Costa Rica,0
2020-02-13,Cote d'Ivoire,0
2020-02-13,Croatia,0
2020-02-13,Cruise Ship,175
2020-02-13,Cuba,0
2020-02-13,Cyprus,0
2020-02-13,Czechia,0
2020-02-13,Denmark,0
2020-02-13,Djibouti,0
2020-02-13,Dominican Republic,0
2020-02-13,Ecuador,0
2020-02-13,Egypt,0
2020-02-13,Equatorial Guinea,0
2020-02-13,Estonia,0
2020-02-13,Eswatini,0
2020-02-13,Ethiopia,0
2020-02-13,Finland,1
2020-02-13,France,11
2020-02-13,Gabon,0
2020-02-13,"Gambia, The",0
2020-02-13,Georgia,0
2020-02-13,Germany,16
2020-02-13,Ghana,0
2020-02-13,Greece,0
2020-02-13,Greenland,0
2020-02-13,Guatemala,0
2020-02-13,Guinea,0
2020-02-13,Guyana,0
2020-02-13,Holy See,0
2020-02-13,Honduras,0
2020-02-13,Hungary,0
2020-02-13,Iceland,0
2020-02-13,India,3
2020-02-13,Indonesia,0
2020-02-13,Iran,0
2020-02-13,Iraq,0
2020-02-13,Ireland,0
2020-02-13,Israel,0
2020-02-13,Italy,3
2020-02-13,Jamaica,0
2020-02-13,Japan,28
2020-02-13,Jordan,0
2020-02-13,Kazakhstan,0
2020-02-13,Kenya,0
2020-02-13,"Korea, South",28
2020-02-13,Kosovo,0
2020-02-13,Kuwait,0
2020-02-13,Kyrgyzstan,0
2020-02-13,Latvia,0
2020-02-13,Lebanon,0
2020-02-13,Liberia,0
2020-02-13,Liechtenstein,0
2020-02-13,Lithuania,0
2020-02-13,Luxembourg,0
2020-02-13,Malaysia,19
2020-02-13,Maldives,0
2020-02-13,Malta,0
2020-02-13,Martinique,0
2020-02-13,Mauritania,0
2020-02-13,Mauritius,0
2020-02-13,Mexico,0
2020-02-13,Moldova,0
2020-02-13,Monaco,0
2020-02-13,Mongolia,0
2020-02-13,Montenegro,0
2020-02-13,Morocco,0
2020-02-13,Namibia,0
2020-02-13,Nepal,1
2020-02-13,Netherlands,0
2020-02-13,New Zealand,0
2020-02-13,Nigeria,0
2020-02-13,North Macedonia,0
2020-02-13,Norway,0
2020-02-13,Oman,0
2020-02-13,Pakistan,0
2020-02-13,Panama,0
2020-02-13,Paraguay,0
2020-02-13,Peru,0
2020-02-13,Philippines,3
2020-02-13,Poland,0
2020-02-13,Portugal,0
2020-02-13,Qatar,0
2020-02-13,Romania,0
2020-02-13,Russia,2
2020-02-13,Rwanda,0
2020-02-13,Saint Lucia,0
2020-02-13,Saint Vincent and the Grenadines,0
2020-02-13,San Marino,0
2020-02-13,Saudi Arabia,0
2020-02-13,Senegal,0
2020-02-13,Serbia,0
2020-02-13,Seychelles,0
2020-02-13,Singapore,58
2020-02-13,Slovakia,0
2020-02-13,Slovenia,0
2020-02-13,Somalia,0
2020-02-13,South Africa,0
2020-02-13,Spain,2
2020-02-13,Sri Lanka,1
2020-02-13,Sudan,0
2020-02-13,Suriname,0
2020-02-13,Sweden,1
2020-02-13,Switzerland,0
2020-02-13,Taiwan*,18
2020-02-13,Tanzania,0
2020-02-13,Thailand,33
2020-02-13,The Bahamas,0
2020-02-13,Togo,0
2020-02-13,Trinidad and Tobago,0
2020-02-13,Tunisia,0
2020-02-13,Turkey,0
2020-02-13,US,13
2020-02-13,Ukraine,0
2020-02-13,United Arab Emirates,8
2020-02-13,United Kingdom,9
2020-02-13,Uruguay,0
2020-02-13,Uzbekistan,0
2020-02-13,Venezuela,0
2020-02-13,Vietnam,16
2020-02-13,Zambia,0
2020-02-14,Afghanistan,0
2020-02-14,Albania,0
2020-02-14,Algeria,0
2020-02-14,Andorra,0
2020-02-14,Antigua and Barbuda,0
2020-02-14,Argentina,0
2020-02-14,Armenia,0
2020-02-14,Australia,15
2020-02-14,Austria,0
2020-02-14,Azerbaijan,0
2020-02-14,Bahrain,0
2020-02-14,Bangladesh,0
2020-02-14,Barbados,0
2020-02-14,Belarus,0
2020-02-14,Belgium,1
2020-02-14,Benin,0
2020-02-14,Bhutan,0
2020-02-14,Bolivia,0
2020-02-14,Bosnia and Herzegovina,0
2020-02-14,Brazil,0
2020-02-14,Brunei,0
2020-02-14,Bulgaria,0
2020-02-14,Burkina Faso,0
2020-02-14,Cambodia,1
2020-02-14,Cameroon,0
2020-02-14,Canada,7
2020-02-14,Central African Republic,0
2020-02-14,Chile,0
2020-02-14,China,66358
2020-02-14,Colombia,0
2020-02-14,Congo (Brazzaville),0
2020-02-14,Congo (Kinshasa),0
2020-02-14,Costa Rica,0
2020-02-14,Cote d'Ivoire,0
2020-02-14,Croatia,0
2020-02-14,Cruise Ship,218
2020-02-14,Cuba,0
2020-02-14,Cyprus,0
2020-02-14,Czechia,0
2020-02-14,Denmark,0
2020-02-14,Djibouti,0
2020-02-14,Dominican Republic,0
2020-02-14,Ecuador,0
2020-02-14,Egypt,1
2020-02-14,Equatorial Guinea,0
2020-02-14,Estonia,0
2020-02-14,Eswatini,0
2020-02-14,Ethiopia,0
2020-02-14,Finland,1
2020-02-14,France,11
2020-02-14,Gabon,0
2020-02-14,"Gambia, The",0
2020-02-14,Georgia,0
2020-02-14,Germany,16
2020-02-14,Ghana,0
2020-02-14,Greece,0
2020-02-14,Greenland,0
2020-02-14,Guatemala,0
2020-02-14,Guinea,0
2020-02-14,Guyana,0
2020-02-14,Holy See,0
2020-02-14,Honduras,0
2020-02-14,Hungary,0
2020-02-14,Iceland,0
2020-02-14,India,3
2020-02-14,Indonesia,0
2020-02-14,Iran,0
2020-02-14,Iraq,0
2020-02-14,Ireland,0
2020-02-14,Israel,0
2020-02-14,Italy,3
2020-02-14,Jamaica,0
2020-02-14,Japan,29
2020-02-14,Jordan,0
2020-02-14,Kazakhstan,0
2020-02-14,Kenya,0
2020-02-14,"Korea, South",28
2020-02-14,Kosovo,0
2020-02-14,Kuwait,0
2020-02-14,Kyrgyzstan,0
2020-02-14,Latvia,0
2020-02-14,Lebanon,0
2020-02-14,Liberia,0
2020-02-14,Liechtenstein,0
2020-02-14,Lithuania,0
2020-02-14,Luxembourg,0
2020-02-14,Malaysia,19
2020-02-14,Maldives,0
2020-02-14,Malta,0
2020-02-14,Martinique,0
2020-02-14,Mauritania,0
2020-02-14,Mauritius,0
2020-02-14,Mexico,0
2020-02-14,Moldova,0
2020-02-14,Monaco,0
2020-02-14,Mongolia,0
2020-02-14,Montenegro,0
2020-02-14,Morocco,0
2020-02-14,Namibia,0
2020-02-14,Nepal,1
2020-02-14,Netherlands,0
2020-02-14,New Zealand,0
2020-02-14,Nigeria,0
2020-02-14,North Macedonia,0
2020-02-14,Norway,0
2020-02-14,Oman,0
2020-02-14,Pakistan,0
2020-02-14,Panama,0
2020-02-14,Paraguay,0
2020-02-14,Peru,0
2020-02-14,Philippines,3
2020-02-14,Poland,0
2020-02-14,Portugal,0
2020-02-14,Qatar,0
2020-02-14,Romania,0
2020-02-14,Russia,2
2020-02-14,Rwanda,0
2020-02-14,Saint Lucia,0
2020-02-14,Saint Vincent and the Grenadines,0
2020-02-14,San Marino,0
2020-02-14,Saudi Arabia,0
2020-02-14,Senegal,0
2020-02-14,Serbia,0
2020-02-14,Seychelles,0
2020-02-14,Singapore,67
2020-02-14,Slovakia,0
2020-02-14,Slovenia,0
2020-02-14,Somalia,0
2020-02-14,South Africa,0
2020-02-14,Spain,2
2020-02-14,Sri Lanka,1
2020-02-14,Sudan,0
2020-02-14,Suriname,0
2020-02-14,Sweden,1
2020-02-14,Switzerland,0
2020-02-14,Taiwan*,18
2020-02-14,Tanzania,0
2020-02-14,Thailand,33
2020-02-14,The Bahamas,0
2020-02-14,Togo,0
2020-02-14,Trinidad and Tobago,0
2020-02-14,Tunisia,0
2020-02-14,Turkey,0
2020-02-14,US,13
2020-02-14,Ukraine,0
2020-02-14,United Arab Emirates,8
2020-02-14,United Kingdom,9
2020-02-14,Uruguay,0
2020-02-14,Uzbekistan,0
2020-02-14,Venezuela,0
2020-02-14,Vietnam,16
2020-02-14,Zambia,0
2020-02-15,Afghanistan,0
2020-02-15,Albania,0
2020-02-15,Algeria,0
2020-02-15,Andorra,0
2020-02-15,Antigua and Barbuda,0
2020-02-15,Argentina,0
2020-02-15,Armenia,0
2020-02-15,Australia,15
2020-02-15,Austria,0
2020-02-15,Azerbaijan,0
2020-02-15,Bahrain,0
2020-02-15,Bangladesh,0
2020-02-15,Barbados,0
2020-02-15,Belarus,0
2020-02-15,Belgium,1
2020-02-15,Benin,0
2020-02-15,Bhutan,0
2020-02-15,Bolivia,0
2020-02-15,Bosnia and Herzegovina,0
2020-02-15,Brazil,0
2020-02-15,Brunei,0
2020-02-15,Bulgaria,0
2020-02-15,Burkina Faso,0
2020-02-15,Cambodia,1
2020-02-15,Cameroon,0
2020-02-15,Canada,7
2020-02-15,Central African Republic,0
2020-02-15,Chile,0
2020-02-15,China,68413
2020-02-15,Colombia,0
2020-02-15,Congo (Brazzaville),0
2020-02-15,Congo (Kinshasa),0
2020-02-15,Costa Rica,0
2020-02-15,Cote d'Ivoire,0
2020-02-15,Croatia,0
2020-02-15,Cruise Ship,285
2020-02-15,Cuba,0
2020-02-15,Cyprus,0
2020-02-15,Czechia,0
2020-02-15,Denmark,0
2020-02-15,Djibouti,0
2020-02-15,Dominican Republic,0
2020-02-15,Ecuador,0
2020-02-15,Egypt,1
2020-02-15,Equatorial Guinea,0
2020-02-15,Estonia,0
2020-02-15,Eswatini,0
2020-02-15,Ethiopia,0
2020-02-15,Finland,1
2020-02-15,France,12
2020-02-15,Gabon,0
2020-02-15,"Gambia, The",0
2020-02-15,Georgia,0
2020-02-15,Germany,16
2020-02-15,Ghana,0
2020-02-15,Greece,0
2020-02-15,Greenland,0
2020-02-15,Guatemala,0
2020-02-15,Guinea,0
2020-02-15,Guyana,0
2020-02-15,Holy See,0
2020-02-15,Honduras,0
2020-02-15,Hungary,0
2020-02-15,Iceland,0
2020-02-15,India,3
2020-02-15,Indonesia,0
2020-02-15,Iran,0
2020-02-15,Iraq,0
2020-02-15,Ireland,0
2020-02-15,Israel,0
2020-02-15,Italy,3
2020-02-15,Jamaica,0
2020-02-15,Japan,43
2020-02-15,Jordan,0
2020-02-15,Kazakhstan,0
2020-02-15,Kenya,0
2020-02-15,"Korea, South",28
2020-02-15,Kosovo,0
2020-02-15,Kuwait,0
2020-02-15,Kyrgyzstan,0
2020-02-15,Latvia,0
2020-02-15,Lebanon,0
2020-02-15,Liberia,0
2020-02-15,Liechtenstein,0
2020-02-15,Lithuania,0
2020-02-15,Luxembourg,0
2020-02-15,Malaysia,22
2020-02-15,Maldives,0
2020-02-15,Malta,0
2020-02-15,Martinique,0
2020-02-15,Mauritania,0
2020-02-15,Mauritius,0
2020-02-15,Mexico,0
2020-02-15,Moldova,0
2020-02-15,Monaco,0
2020-02-15,Mongolia,0
2020-02-15,Montenegro,0
2020-02-15,Morocco,0
2020-02-15,Namibia,0
2020-02-15,Nepal,1
2020-02-15,Netherlands,0
2020-02-15,New Zealand,0
2020-02-15,Nigeria,0
2020-02-15,North Macedonia,0
2020-02-15,Norway,0
2020-02-15,Oman,0
2020-02-15,Pakistan,0
2020-02-15,Panama,0
2020-02-15,Paraguay,0
2020-02-15,Peru,0
2020-02-15,Philippines,3
2020-02-15,Poland,0
2020-02-15,Portugal,0
2020-02-15,Qatar,0
2020-02-15,Romania,0
2020-02-15,Russia,2
2020-02-15,Rwanda,0
2020-02-15,Saint Lucia,0
2020-02-15,Saint Vincent and the Grenadines,0
2020-02-15,San Marino,0
2020-02-15,Saudi Arabia,0
2020-02-15,Senegal,0
2020-02-15,Serbia,0
2020-02-15,Seychelles,0
2020-02-15,Singapore,72
2020-02-15,Slovakia,0
2020-02-15,Slovenia,0
2020-02-15,Somalia,0
2020-02-15,South Africa,0
2020-02-15,Spain,2
2020-02-15,Sri Lanka,1
2020-02-15,Sudan,0
2020-02-15,Suriname,0
2020-02-15,Sweden,1
2020-02-15,Switzerland,0
2020-02-15,Taiwan*,18
2020-02-15,Tanzania,0
2020-02-15,Thailand,33
2020-02-15,The Bahamas,0
2020-02-15,Togo,0
2020-02-15,Trinidad and Tobago,0
2020-02-15,Tunisia,0
2020-02-15,Turkey,0
2020-02-15,US,13
2020-02-15,Ukraine,0
2020-02-15,United Arab Emirates,8
2020-02-15,United Kingdom,9
2020-02-15,Uruguay,0
2020-02-15,Uzbekistan,0
2020-02-15,Venezuela,0
2020-02-15,Vietnam,16
2020-02-15,Zambia,0
2020-02-16,Afghanistan,0
2020-02-16,Albania,0
2020-02-16,Algeria,0
2020-02-16,Andorra,0
2020-02-16,Antigua and Barbuda,0
2020-02-16,Argentina,0
2020-02-16,Armenia,0
2020-02-16,Australia,15
2020-02-16,Austria,0
2020-02-16,Azerbaijan,0
2020-02-16,Bahrain,0
2020-02-16,Bangladesh,0
2020-02-16,Barbados,0
2020-02-16,Belarus,0
2020-02-16,Belgium,1
2020-02-16,Benin,0
2020-02-16,Bhutan,0
2020-02-16,Bolivia,0
2020-02-16,Bosnia and Herzegovina,0
2020-02-16,Brazil,0
2020-02-16,Brunei,0
2020-02-16,Bulgaria,0
2020-02-16,Burkina Faso,0
2020-02-16,Cambodia,1
2020-02-16,Cameroon,0
2020-02-16,Canada,7
2020-02-16,Central African Republic,0
2020-02-16,Chile,0
2020-02-16,China,70513
2020-02-16,Colombia,0
2020-02-16,Congo (Brazzaville),0
2020-02-16,Congo (Kinshasa),0
2020-02-16,Costa Rica,0
2020-02-16,Cote d'Ivoire,0
2020-02-16,Croatia,0
2020-02-16,Cruise Ship,355
2020-02-16,Cuba,0
2020-02-16,Cyprus,0
2020-02-16,Czechia,0
2020-02-16,Denmark,0
2020-02-16,Djibouti,0
2020-02-16,Dominican Republic,0
2020-02-16,Ecuador,0
2020-02-16,Egypt,1
2020-02-16,Equatorial Guinea,0
2020-02-16,Estonia,0
2020-02-16,Eswatini,0
2020-02-16,Ethiopia,0
2020-02-16,Finland,1
2020-02-16,France,12
2020-02-16,Gabon,0
2020-02-16,"Gambia, The",0
2020-02-16,Georgia,0
2020-02-16,Germany,16
2020-02-16,Ghana,0
2020-02-16,Greece,0
2020-02-16,Greenland,0
2020-02-16,Guatemala,0
2020-02-16,Guinea,0
2020-02-16,Guyana,0
2020-02-16,Holy See,0
2020-02-16,Honduras,0
2020-02-16,Hungary,0
2020-02-16,Iceland,0
2020-02-16,India,3
2020-02-16,Indonesia,0
2020-02-16,Iran,0
2020-02-16,Iraq,0
2020-02-16,Ireland,0
2020-02-16,Israel,0
2020-02-16,Italy,3
2020-02-16,Jamaica,0
2020-02-16,Japan,59
2020-02-16,Jordan,0
2020-02-16,Kazakhstan,0
2020-02-16,Kenya,0
2020-02-16,"Korea, South",29
2020-02-16,Kosovo,0
2020-02-16,Kuwait,0
2020-02-16,Kyrgyzstan,0
2020-02-16,Latvia,0
2020-02-16,Lebanon,0
2020-02-16,Liberia,0
2020-02-16,Liechtenstein,0
2020-02-16,Lithuania,0
2020-02-16,Luxembourg,0
2020-02-16,Malaysia,22
2020-02-16,Maldives,0
2020-02-16,Malta,0
2020-02-16,Martinique,0
2020-02-16,Mauritania,0
2020-02-16,Mauritius,0
2020-02-16,Mexico,0
2020-02-16,Moldova,0
2020-02-16,Monaco,0
2020-02-16,Mongolia,0
2020-02-16,Montenegro,0
2020-02-16,Morocco,0
2020-02-16,Namibia,0
2020-02-16,Nepal,1
2020-02-16,Netherlands,0
2020-02-16,New Zealand,0
2020-02-16,Nigeria,0
2020-02-16,North Macedonia,0
2020-02-16,Norway,0
2020-02-16,Oman,0
2020-02-16,Pakistan,0
2020-02-16,Panama,0
2020-02-16,Paraguay,0
2020-02-16,Peru,0
2020-02-16,Philippines,3
2020-02-16,Poland,0
2020-02-16,Portugal,0
2020-02-16,Qatar,0
2020-02-16,Romania,0
2020-02-16,Russia,2
2020-02-16,Rwanda,0
2020-02-16,Saint Lucia,0
2020-02-16,Saint Vincent and the Grenadines,0
2020-02-16,San Marino,0
2020-02-16,Saudi Arabia,0
2020-02-16,Senegal,0
2020-02-16,Serbia,0
2020-02-16,Seychelles,0
2020-02-16,Singapore,75
2020-02-16,Slovakia,0
2020-02-16,Slovenia,0
2020-02-16,Somalia,0
2020-02-16,South Africa,0
2020-02-16,Spain,2
2020-02-16,Sri Lanka,1
2020-02-16,Sudan,0
2020-02-16,Suriname,0
2020-02-16,Sweden,1
2020-02-16,Switzerland,0
2020-02-16,Taiwan*,20
2020-02-16,Tanzania,0
2020-02-16,Thailand,34
2020-02-16,The Bahamas,0
2020-02-16,Togo,0
2020-02-16,Trinidad and Tobago,0
2020-02-16,Tunisia,0
2020-02-16,Turkey,0
2020-02-16,US,13
2020-02-16,Ukraine,0
2020-02-16,United Arab Emirates,9
2020-02-16,United Kingdom,9
2020-02-16,Uruguay,0
2020-02-16,Uzbekistan,0
2020-02-16,Venezuela,0
2020-02-16,Vietnam,16
2020-02-16,Zambia,0
2020-02-17,Afghanistan,0
2020-02-17,Albania,0
2020-02-17,Algeria,0
2020-02-17,Andorra,0
2020-02-17,Antigua and Barbuda,0
2020-02-17,Argentina,0
2020-02-17,Armenia,0
2020-02-17,Australia,15
2020-02-17,Austria,0
2020-02-17,Azerbaijan,0
2020-02-17,Bahrain,0
2020-02-17,Bangladesh,0
2020-02-17,Barbados,0
2020-02-17,Belarus,0
2020-02-17,Belgium,1
2020-02-17,Benin,0
2020-02-17,Bhutan,0
2020-02-17,Bolivia,0
2020-02-17,Bosnia and Herzegovina,0
2020-02-17,Brazil,0
2020-02-17,Brunei,0
2020-02-17,Bulgaria,0
2020-02-17,Burkina Faso,0
2020-02-17,Cambodia,1
2020-02-17,Cameroon,0
2020-02-17,Canada,8
2020-02-17,Central African Republic,0
2020-02-17,Chile,0
2020-02-17,China,72434
2020-02-17,Colombia,0
2020-02-17,Congo (Brazzaville),0
2020-02-17,Congo (Kinshasa),0
2020-02-17,Costa Rica,0
2020-02-17,Cote d'Ivoire,0
2020-02-17,Croatia,0
2020-02-17,Cruise Ship,454
2020-02-17,Cuba,0
2020-02-17,Cyprus,0
2020-02-17,Czechia,0
2020-02-17,Denmark,0
2020-02-17,Djibouti,0
2020-02-17,Dominican Republic,0
2020-02-17,Ecuador,0
2020-02-17,Egypt,1
2020-02-17,Equatorial Guinea,0
2020-02-17,Estonia,0
2020-02-17,Eswatini,0
2020-02-17,Ethiopia,0
2020-02-17,Finland,1
2020-02-17,France,12
2020-02-17,Gabon,0
2020-02-17,"Gambia, The",0
2020-02-17,Georgia,0
2020-02-17,Germany,16
2020-02-17,Ghana,0
2020-02-17,Greece,0
2020-02-17,Greenland,0
2020-02-17,Guatemala,0
2020-02-17,Guinea,0
2020-02-17,Guyana,0
2020-02-17,Holy See,0
2020-02-17,Honduras,0
2020-02-17,Hungary,0
2020-02-17,Iceland,0
2020-02-17,India,3
2020-02-17,Indonesia,0
2020-02-17,Iran,0
2020-02-17,Iraq,0
2020-02-17,Ireland,0
2020-02-17,Israel,0
2020-02-17,Italy,3
2020-02-17,Jamaica,0
2020-02-17,Japan,66
2020-02-17,Jordan,0
2020-02-17,Kazakhstan,0
2020-02-17,Kenya,0
2020-02-17,"Korea, South",30
2020-02-17,Kosovo,0
2020-02-17,Kuwait,0
2020-02-17,Kyrgyzstan,0
2020-02-17,Latvia,0
2020-02-17,Lebanon,0
2020-02-17,Liberia,0
2020-02-17,Liechtenstein,0
2020-02-17,Lithuania,0
2020-02-17,Luxembourg,0
2020-02-17,Malaysia,22
2020-02-17,Maldives,0
2020-02-17,Malta,0
2020-02-17,Martinique,0
2020-02-17,Mauritania,0
2020-02-17,Mauritius,0
2020-02-17,Mexico,0
2020-02-17,Moldova,0
2020-02-17,Monaco,0
2020-02-17,Mongolia,0
2020-02-17,Montenegro,0
2020-02-17,Morocco,0
2020-02-17,Namibia,0
2020-02-17,Nepal,1
2020-02-17,Netherlands,0
2020-02-17,New Zealand,0
2020-02-17,Nigeria,0
2020-02-17,North Macedonia,0
2020-02-17,Norway,0
2020-02-17,Oman,0
2020-02-17,Pakistan,0
2020-02-17,Panama,0
2020-02-17,Paraguay,0
2020-02-17,Peru,0
2020-02-17,Philippines,3
2020-02-17,Poland,0
2020-02-17,Portugal,0
2020-02-17,Qatar,0
2020-02-17,Romania,0
2020-02-17,Russia,2
2020-02-17,Rwanda,0
2020-02-17,Saint Lucia,0
2020-02-17,Saint Vincent and the Grenadines,0
2020-02-17,San Marino,0
2020-02-17,Saudi Arabia,0
2020-02-17,Senegal,0
